title,link,channelId,date
Cry for Chibok Girls&#39; Release  Still Ongoing – Oby Ezekwesili,https://www.youtube.com/watch?v=tS1IOXCNPDQ,UCEXGDNclvmg6RW0vipJYsTQ,2014-12-11T10:26:21Z
Nigerian Leaders Are Responsible For The Country&#39;s Problems - Oby Ezekwesili | PLUS POLITICS,https://www.youtube.com/watch?v=NerxMCFAlF4,UCkY5L8JYwx7BT0cOXYZX_dw,2022-02-01T07:55:42Z
Oby Ezekwesili resigns from ACPN,https://www.youtube.com/watch?v=eLPsa0yAN34,UCBzu4YqGiBxBD8pq8NiBuKw,2019-02-04T18:54:08Z
"UNILAG Students Commit BBOG Leader, Oby Ezekwesili to Their Struggle against Repressive Management",https://www.youtube.com/watch?v=HHJnLDC0zXw,UCKnyVIW5QvfnsXddsjFKx4A,2017-02-25T14:20:51Z
NES23: The Diplomacy Around Failure Must End - Oby Ezekwesili,https://www.youtube.com/watch?v=6iTWgxdR1Yo,UCEXGDNclvmg6RW0vipJYsTQ,2017-10-12T20:38:15Z
Bring Back Our Girls Campaign Is Not Monetized – Oby Ezekwesili,https://www.youtube.com/watch?v=4VPAaf-tNVs,UCEXGDNclvmg6RW0vipJYsTQ,2014-12-11T12:18:17Z
Dr Oby Ezekwesili addresses Nigeria MBA graduates at Nexford University,https://www.youtube.com/watch?v=2-_9AYo_6ds,UCZQYf52B_Ywmg_af1SadoKQ,2021-04-26T09:28:56Z
"Oby Ezekwesili, of BBOG, Is Pulse Person Of The Year | Pulse TV",https://www.youtube.com/watch?v=g9d79zfbX5o,UCeMoPD4wqlfUQVZ7kiaAf9w,2017-01-04T09:08:51Z
Ending Violence Again Women In Africa (Ft. Oby Ezekwesili),https://www.youtube.com/watch?v=e1UhzB2MNiA,UCw-kH-Od73XDAt7qtH9uBYA,2019-09-05T12:41:19Z
Dateline Abuja: Oby Ezekwesili Speaks On Missing Chibok Girls Pt.2,https://www.youtube.com/watch?v=EyoqU_E0D0g,UCEXGDNclvmg6RW0vipJYsTQ,2016-04-16T23:50:24Z
